score	content	date	label
5	좋아요	2019-12-19	0
5	좋아요 많은병원도 적용했으면 좋겠습니다	2019-12-19	0
5	좋네요	2019-12-19	0
5	좋아요	2019-12-19	0
4	편리합니다^^	2019-12-19	0
5	굿	2019-12-19	0
5	기다릴필요없이 좋아요	2019-12-18	0
5	편해요 아주	2019-12-18	0
5	좋아요 편해요	2019-12-18	0
5	이걸로 병원예약 쳔해요~ 순서되면 가면되서 더 좋은거 같아요~ 아직 이용하는 병원이 많지 않아서 많이 됐음 좋겟네요	2019-12-18	0
5	최고예요!	2019-12-18	0
4	편해요	2019-12-18	0
5	편해용	2019-12-18	0
5	좋아요좋아요	2019-12-18	0
5	좋아용	2019-12-18	0
4	항상 잘 사용 하고 있습니다. 감사합니다. PC로도 예약 할수 있나요?? 현재 핸드폰을 사용할 수 없어서요	2019-12-18	0
1	인증번호가 계속 오지않아서 5회연속 실패했어요 그랬더니 당일 회원가입 제한이 뜨네요... 아파서 그런가 화가났어요ㅠㅠ	2019-12-18	1
5	너무편리하고 좋네요	2019-12-18	0
5	병원접수 편해서 좋아요~~	2019-12-18	0
5	너무 편하게 예약해요~	2019-12-18	0
4	좋으네요	2019-12-18	0
5	오늘 처음 썼는데 기다릴 때 하고 싶은 거 하면서 기다릴 수 있어서 좋고 전체적으로 관리되는 느낌입니다	2019-12-17	0
5	완전편함!	2019-12-17	0
5	조아요	2019-12-17	0
5	어플로예약하는거정말편한거같아요	2019-12-17	0
5	좋아요~	2019-12-17	0
4	좋아요	2019-12-17	0
4	편리하답니다	2019-12-17	0
5	편해요	2019-12-17	0
2	원래 이 어플로 영유아검진문진표작성 해왔어서 편리했는데 문진표작성하려고 하니 갑자기 앱데이터가 잘못되었습니다 라고 자꾸뜹니다ㅡㅡ	2019-12-17	1
5	시간이 절약	2019-12-17	0
5	예약되니 편하고 오래 안기다려서 좋아요^^	2019-12-17	0
4	편하긴 한데..아직 안되는 병원이 많아서.ㅡㅡ	2019-12-16	0
5	아주 좋아요	2019-12-16	0
5	주말에는 예약이 치열하지만.. 가서 기다리지 않아도 되어서 좋아요.	2019-12-16	0
5	조하요	2019-12-16	0
5	완전 편해요~!!!!	2019-12-16	0
5	건강검진 날짜도 미리 확인하고 예약노 가능해서 좋네용^^	2019-12-16	0
1	로그인만하려하면 자꾸꺼집니다 폰을 껐다켜도 안되고 앱을 지웠다 다시깔아도안되고	2019-12-16	1
5	좋아요! 미리예약할수있고 가서 오래 기다리지않아서 좋아요! 근데 변경할수 있는게 좀 더 보완되었으면 좋겠어요ㅠㅠ 변경하려면 취소하고 재예약을 하는게 조금 불편하네욤 ㅠㅠ	2019-12-16	0
4	편함	2019-12-16	0
1	일단, 앱 잘 쓰고있습니다. 근데 예약을 하고 병원을 조금 일찍 가서 대기자도 없어서 예약 시간보다 일찍 끝내고 나왔는데 재시간에 와서 진료 안받았다고 패널티?그런게 생겼네요 보니 3회 이상이면 예약을 못한다는데 저는 진료를 받았는데도 그걸 1회 받았어요 확인 잘 하셔야할꺼 같네요.	2019-12-16	1
5	편리하고좋넉요^^	2019-12-16	0
5	신동호	2019-12-16	0
5	편리하네요	2019-12-16	0
4	편합니다	2019-12-16	0
5	쵝오	2019-12-16	0
5	짱!!	2019-12-16	0
5	너무 편해요~~와서 대기안해도되고 좋아요	2019-12-16	0
5	좋아요	2019-12-16	0
5	굿	2019-12-16	0
5	사용하기편합니다	2019-12-16	0
5	병원에서 기다리지 않고 예약이 가능해서 편리합니다. 대기번호 예상이 가능해서 병원 외부에서 대기할 수 있어 좋습니다.	2019-12-16	0
5	예약하고가니 대기안해서 좋네요	2019-12-16	0
1	예약시 날짜 클릭이 안돼는데 저만그런가요?어떡해 해야돼죠?	2019-12-15	1
5	잘 사용하고 있어요!	2019-12-15	0
4	좋아요	2019-12-15	0
5	미리 접수하고 대기 순서에 맞춰서 방문하니 편해요^^	2019-12-15	0
4	아이를 병원에 접수할 때 핸드폰 번호를 1개만 등록할 수 있도록 되어있는 거 같은데.. 2개로 늘려주세요. 예전에는 웹페이지로 진료순서가 공유가능했지만 이번에 어플내 확인으로 바뀌면서 진료현황을 같이 보기가 어렵네요ㅠ 그리고 온라인 접수가 안되는 경우에는 병원의 진료접수 현황으로 미리 볼 수 있는 방법은 없나요? 그러면 굳이 전화로 물어보지 않아도 되서 좋을 거 같은데요	2019-12-15	0
5	편리해요	2019-12-15	0
5	정말 편해요	2019-12-15	0
5	집에서 있다가 순서보고 출발하니 병원안에서 대기할 필요가 없어지고 너무 좋습니다	2019-12-15	0
5	편리하네요.	2019-12-15	0
5	좋아요	2019-12-14	0
5	편하네요	2019-12-14	0
5	예약진료 기능이 있어 편리하네요. 대기자가 많을경우 근처에서 대기상황보며 다른일을 할수있네요	2019-12-14	0
5	좋아요	2019-12-14	0
5	굿~	2019-12-14	0
5	넘 편하고 좋아요~~	2019-12-14	0
2	대기순번 확인 똑딱앱에서 가능하다는데 대체어디서 확인하나요? 앞에 3명 대기중이다 뭐이런거요.	2019-12-14	1
5	굿	2019-12-14	0
5	좋아여~ 편리하고~	2019-12-14	0
1	아오 진짜 이거 바쁠때마다 로그인하라고해서 사람 미쳐버리게하는데 솔직히 애가 아파서 숨넘어가겠는데 이게 로그인 되있는가 아닌가 확인하고 움직이는사람이ㅜ어디있나 집에서 '아 병원 가야지~접수해볼까?'하고 와이파이 빵빵할땐 한번도 로그인하란소리 안해요 주치병원이 이거 안쓰면 진짜 안쓰고 싶은데 어거지로쓰고있음 업데이트는 뭐그리 자주하는지..했으면 로그인 정보좀 그대로 가져가라고!!!!!!!!!!!!!!!!!!! + 약국정보는 약 다 처방받고 집에 도착하면 보내주는 센스..참내..	2019-12-14	1
5	감사합니다	2019-12-14	0
5	정말 편한세상!!!!!!!	2019-12-13	0
5	편해요	2019-12-13	0
5	아이와 긴 기다림 힘든데 예약하고 맞춰갈수 있어 참 좋아요. 장단점이 있겠지만 사람 많은 병원은 똑닥을 이용해줬음 좋겠네요.ㅜㅜ	2019-12-13	0
5	편하고 좋아유	2019-12-13	0
5	완전편리해요 특히 영유아검진문진포도 작성할수있고 굿이에요 굿	2019-12-13	0
5	자주가는 소아과가 환자가 너무 많아서 엄청 기다리곤했는데 똑닥 사용후 대기순서를 실시간으로 확인할 수 있어서 너무 편해졌어요.	2019-12-13	0
5	대기상황 알수있고 편리해요! 똑딱최고	2019-12-13	0
5	조아요	2019-12-13	0
5	병원 예약이 간편해서 좋아요. 아이들이 병원에서 기다리기 힘들어하는데 시간 맞춰 가면 기다리지 않고 바로 진료받을 수 있어요^-^	2019-12-13	0
5	좋네요	2019-12-13	0
5	대기가 많은 소아과 진료에 정말 큰 도움이 됩니다.	2019-12-13	0
5	예약도 편하고 알림서비스도 좋아요~	2019-12-12	0
5	영유아 건강검진때마다 동네 가까운병원 찾아서 일일이 병원마다 전화해서 예약잡고 문진표 출력해서 작성하기 번거로웠는데 그런 수고스러움이 싹 없어져서 너무좋아요ㅎ 이번이 초등학교가기전 마지막 건강검진이었는데 미리 나왔으면 더 좋을뻔했네요ㅎ추천드려요ㅎ	2019-12-12	0
5	좋아요~~	2019-12-12	0
5	예약이있어서 오래기다리지않아서 편했어요	2019-12-12	0
4	사용은 안해봤지만 병원 예약이 많아지면 편할듯	2019-12-12	0
5	좋아여	2019-12-12	0
5	예약걸기 기능이 편하네요. 좋아요^^	2019-12-12	0
5	편리합니다,	2019-12-12	0
5	병원에서 허비하는 시간줄요주네요	2019-12-12	0
5	아기 키우는 부모님들 사용하세요	2019-12-12	0
1	순서확인이 전혀안됨	2019-12-12	1
5	최고시다	2019-12-12	0
5	편리	2019-12-12	0
2	예약인원이 다 차면 ..당일날짜가 클릭이 안됨..수용인원을 늘려주세요	2019-12-12	1
5	넘 편하구 좋네요	2019-12-12	0
5	앱 통해서 두 번 예약했는데 편해요.	2019-12-12	0
5	대기시간이 줄어 빠른 진료가 가능합니다. 병원으로 이동중에 편하게 예약할 수 있어요	2019-12-11	0
5	굿~!!!!!!!!! 감사해요	2019-12-11	0
5	사용이 편리하고 병원대기하지 않아도 되서 좋아요	2019-12-11	0
5	편리합니다	2019-12-11	0
5	편해요	2019-12-11	0
5	편햐요	2019-12-11	0
4	좋아요	2019-12-11	0
5	편합니다♡♡♡	2019-12-11	0
5	영유아 검진 예약 후 문진표 작성을 누르면 계속 오류가 뜹니다.	2019-12-11	0
4	편해요	2019-12-10	0
5	매우만족합니다	2019-12-10	0
5	아주 좋네요	2019-12-10	0
5	접수 하고오니좋아요	2019-12-10	0
5	좋아요	2019-12-10	0
5	굿	2019-12-10	0
4	편해요	2019-12-10	0
5	좋아요	2019-12-10	0
5	두번가지않아도되서좋아요!	2019-12-10	0
5	편해요	2019-12-10	0
4	편해요	2019-12-10	0
5	최고	2019-12-09	0
1	뭐이런어플이다있나요. 접수시 본인인증이 필요하다면 회원가입할때 옵션을 걸어서 접수할때 불편함이 없게해야죠. 선착순접수라 가입하고 접수눌렀더니 그제야 인증하래요.덕분에 접수마감되었네요. 참 어이없는 어플입니다.	2019-12-09	1
5	오늘 첨으로 알게된 어플이네용 병원으로 인해 알게됨요!^^	2019-12-09	0
5	굿	2019-12-09	0
5	각자 집에서 기다리니 편해요^^	2019-12-09	0
4	편리해요	2019-12-09	0
2	진료현황누르면 자꾸 꺼지네요..	2019-12-09	1
5	편리하고 좋네요^^	2019-12-09	0
2	네트워크에러가 너무 심해요 멀쩡하게 연결되어있는 네트워크를 계속 에러라고 대기번호 새로고침 누르면 먹통이 되는데 빨리 해결 좀 해주세요 너무 불편해요	2019-12-09	1
5	병원에서오래안기다려도되서좋아요~~	2019-12-09	0
5	대기예상시간도 있었음좋겠어요~	2019-12-09	0
5	편하고 좋아요	2019-12-09	0
5	강추입니다.이런앱은 필수지요.	2019-12-09	0
5	좋아요	2019-12-09	0
5	편리합니다	2019-12-09	0
5	굿	2019-12-09	0
5	편리하고좋아요~	2019-12-09	0
1	문자가안옴...ㅎㅎ	2019-12-09	1
5	기다리지 않아서 좋아요	2019-12-09	0
5	좋아요	2019-12-09	0
4	갑자기병원갈때미리접수하고준비해서갈여유가있어좋아요	2019-12-09	0
5	빨라서편해요	2019-12-09	0
5	병원가서 오래기다릴필요없이 진료받을수있어서 좋아요	2019-12-09	0
5	많이 편리 해요	2019-12-08	0
2	주말진료때문에 병원을 찾던중 진료중인 병원에 찾아서 갔더니 휴일이네요. 어플에는 진료중이라고 표시됐었는데. 이동시간만 1시간 버렸습니다ㅠ	2019-12-08	1
5	소아과 병원 이용에 큰 도움이 됩니다	2019-12-08	0
4	너무편했어요	2019-12-08	0
5	뭐냐고오~~+	2019-12-08	0
5	대기하면서 다른일을한수있는좋은어플이네요	2019-12-08	0
5	아이랑병원가면 한없이기다려야 하는데 참편리하네요 ㅎ	2019-12-08	0
5	병원미리 예약하고 갈수있어 넘 편해요	2019-12-08	0
5	편해요	2019-12-08	0
5	대기실 전염 걱정 안해서 좋아요.	2019-12-08	0
5	무한정 기다림없이 시간맞춰 아이와 병원에 갈수있어서 좋아요	2019-12-08	0
5	유용한 어플입니다.	2019-12-08	0
5	노트북으로 건강인 들어가 문진표 작성하는것보다 훨씬 편하네요	2019-12-07	0
5	편하고좋아요	2019-12-07	0
5	대기시간을 알려주어 정말 편리했어요	2019-12-07	0
4	실시간 예약에 기다리지않고 좋네요 모든병원이 도입했으면 좋겠네요~	2019-12-07	0
5	기다리는게일인데 똑딱하니 예약되어 금방진료봐서 너무좋아요^^	2019-12-07	0
5	편리하네요	2019-12-07	0
5	사용하기 편하네요 기억하기 힘든 접종일이라던지 열체크도 쉽게할수있어 좋아요	2019-12-07	0
4	좋아요	2019-12-07	0
5	좋은앱	2019-12-07	0
5	문자로 확인할수있어 너무 좋아요	2019-12-07	0
5	편리하고좋네요	2019-12-07	0
5	너무 편해요	2019-12-07	0
4	병원예약하기 편해서 좋아요!	2019-12-06	0
5	좋아요	2019-12-06	0
4	괜찮아여	2019-12-06	0
5	꿀어플~	2019-12-06	0
1	너무 답답해서 평가합니다. 업데이트 할때미다 매번 가족정보를 새로 입력하면 쓰라는건지 말라는건지요? 바쁘게 병원 예약해야하는데 정말 실망이네요. 기종 q6+입니다.	2019-12-06	1
5	기다리지 않고 좋았어요	2019-12-06	0
5	육아 하면서 너무 잘 쓰고 있어요.	2019-12-06	0
5	기다리지 않아도 접수,예약이 가능하여 바로 진료 볼수 있고 매우 편리해요!모든 병원이 똑닥 했음 좋겠어요!	2019-12-06	0
4	사용자간 정보를 쉐어할 수 없는 점이 아쉽습니다. 부부끼리는 한 사람만 입력을 하면 그 정보를 배우자도 공유를 하면 편할 것 같은데, 제가 사용한 바로는 각자 폰에 직접 입력하는 방법뿐입니다. 정보를 공유한다는 점에서 신중하고 보안이 필요한 부분이 있지만 상호간의 승인을 통해 아이의 정보를 쉐어할 수 있는 장치가 마련되었으면 합니다.	2019-12-05	0
5	너무 편해서 좋아요	2019-12-05	0
5	병원예약하기 편해요~~	2019-12-05	0
5	기다리지 않고 편했어요	2019-12-05	0
5	최고	2019-12-05	0
5	좋아요	2019-12-05	0
5	편하고 좋아요~	2019-12-05	0
5	공유기능좋아요	2019-12-05	0
5	편하고좋아요	2019-12-05	0
5	접수도 할 수있고 대기순서도문의하지 않고 바로 알 수 있어서 좋았어요	2019-12-05	0
5	좋아요~	2019-12-05	0
5	완전편함♡	2019-12-05	0
5	넘 좋아요~ 병원에서 아픈아이 데리고 기다리지 않아도 되구요~	2019-12-05	0
5	편하네요	2019-12-05	0
5	급할때 예약해놓고 출발할수있고 도움됐어요.보통 현장접수가많은데, 어플로 할수있어서 좋네요	2019-12-04	0
5	편해서좋아요	2019-12-04	0
5	미리 접수하고가서 바로 진료보니 좋아요	2019-12-04	0
5	좋아	2019-12-04	0
5	대기시간이 짧아뎌서 너무 좋아요	2019-12-04	0
5	병원 대기자 수를 볼 수 있어 좋아요~	2019-12-04	0
5	빠른접수 빠른 진료 좋아요	2019-12-04	0
5	직접 병원에 가지않고 예약가능해서 편하고 좋음	2019-12-04	0
5	굿	2019-12-04	0
5	아이들 예방접종.성장관리도할수있어좋네요	2019-12-04	0
5	병원 (특히 소아과) 대기 안해되서 너무 좋아요	2019-12-04	0
1	업데이트 이후 진료/접수 메뉴 들어가면 앱이 자동종료되요	2019-12-04	1
5	편해요	2019-12-04	0
4	어플은 좋은데 예약 안되는 병원이 많아 아쉽네요.	2019-12-04	0
5	이런 앱을 개발해주셔서 너무 감사합니다. 솔직히 병원 대기하다 독감도 걸려본적 있었던 한사람으로 병원 대기실에서 북적북적 거리지 않고 접수 해놓고 밖에서 대기하다들어가도 되니 병원 대기실도 전반적으로 훨씬!!! 한가롭고 좋더라구요...	2019-12-04	0
1	먼저 이 어플을 사용하기에앞서 개발자본인들도 구동이 안될것으로보이는데요 폰기종이 s10인데도 불구하고 네트워크오류 실행 후 기약없는로딩화면 사용하지않음에도 갑자기 어플실행되는상황등 다양한 오류와버그가 난잡한 어플인데요 이건 평가받을가치도 없는어플을 뭣모르고 사용하실분들이계실까봐 남겨두네요 쓰지마세요 스트레스쌓입니다 일전에 업데이트로 처리한문제처럼 해결했다는듯이 개발자쪽에서 댓글을 쓰고있지만 전혀 개선되지않고 무한로딩과 화면멈춤현상등 뭐 너무 다양해서 쓰기도 민망하네요 어플을 강제종료하였음에도 이글을 쓰는와중에도 벌써 두번은 뜬거같은데요 여차하면 핸드폰이 박살날 수 있으니 절대 설치하지 않는거 추천드려요 그리고 개발자님 이어플 만들어주고 사용해본적있어요? 혹 자녀가있으셔서 사용하시게되면 문제가뭔지 아시리라 믿어요 근본적인것부터 해결하세요ㅋ 멈춰있는화면에서 뭘더 어떻게진행합니까? 화딱지나서 끄고나면 갑자기 메인화면이 뜨질않나ㅡㅡ 로그인하려고하면 네트워크오류 뭐죠? 폰기종 s10+입니다	2019-12-03	1
5	좋아용!!!!!	2019-12-03	0
1	도대체 무슨 체계로 이어플이 운영되는지는 모르겠으나 영업중 표시 약국 가보면 영업시간보다 한시간은 다 일찍 닫았네요 최악	2019-12-03	1
5	편하네요!	2019-12-03	0
5	접수 편리하고 줗아요.	2019-12-03	0
5	편리해요	2019-12-03	0
5	대기인원수를 알수 있어서 좋아요~	2019-12-03	0
5	영유아 검진 문진표도 병원예약시 바로할수있어 좋아요	2019-12-03	0
5	좋음 우왕쿧	2019-12-03	0
4	좋아요 예약해서	2019-12-03	0
5	병원대기번호 알수있어서 아이 달래가며 대기실에 있지않아도되어 좋아요	2019-12-03	0
5	굳	2019-12-03	0
4	잘사용하고 있어요.	2019-12-03	0
5	편해유^^	2019-12-03	0
5	편해요~시행되는 병원이 많아지면 좋겠어요	2019-12-03	0
5	도착했을때 사람이 많았으나 똑딱으로 예약하고 가는시간으로 대기시간 퉁~ 바로 진료 받아서 너무 좋았어요~	2019-12-03	0
5	너무 편리하고 좋아요 . 잘 애용하고 있습니다. 그리고 아이들 키와 몸무게 성장그래프도 유용하네요.	2019-12-03	0
4	마음에 들어요!	2019-12-03	0
5	아기키우는 엄마로써 너무 편한 어플이에요	2019-12-03	0
5	좋아요^^	2019-12-02	0
5	쉽고 편하게 만든거 같아요~	2019-12-02	0
5	대기 시간 줄이기 굿앱	2019-12-02	0
5	좋아요편리	2019-12-02	0
4	좋아요	2019-12-02	0
5	깔았는데 권안 안내 밖에 안떠서 다시깔아도 권안 안내만 뜨네요 어떻게 된건가요?	2019-12-02	0
5	좋아요	2019-12-02	0
4	편리해요.	2019-12-02	0
5	편리하고좋네요	2019-12-02	0
5	좋아요	2019-12-02	0
5	조아요	2019-12-02	0
5	미리예약접수하고 준비해서 병원가니 시간절약등등 여러가지가좋아요	2019-12-02	0
5	알림현황이 있으니 편하고 조아요	2019-12-02	0
5	편리하고 좋아요	2019-12-02	0
5	편하고 좋으네요	2019-12-02	0
5	좋으다조후아	2019-12-02	0
5	완전 편리해요 기다리지 않아도 되어서 좋았어요	2019-12-01	0
5	좋아요 편하고	2019-12-01	0
4	좋아요	2019-12-01	0
5	좋아요	2019-12-01	0
4	접수하고 밖에서 기다리니까 아주 편리했어요~접수상태가 실시간으로 전달 안될까봐 걱정했는데 정확하더라구요^^	2019-11-30	0
5	편하긴해요 혹시 접수취소전 문자가왔으면하네요 취소몇분남았다는 문자두요	2019-11-30	0
5	병원가서 대기시간이 길면 다른 병까지 옮을까봐 걱정되는데 똑닥이 돼서 너무 편해졌어요	2019-11-30	0
5	좋아요	2019-11-30	0
5	모바일 예약이 대박입니다. 다른 병원에도 확대했으면 좋겠습니다	2019-11-30	0
5	편리하고 좋아요	2019-11-30	0
5	편리합니다	2019-11-30	0
5	편하고 좋아요	2019-11-30	0
5	좋아요	2019-11-30	0
5	오늘로 두번째인데 매우편하고 기다리지않아서 다음스케줄에 유용합니다	2019-11-30	0
5	사용이편하고 좋네요	2019-11-30	0
5	아주 좋아요 편하구ㅎㅎㅎㅎㅎ	2019-11-29	0
5	편하고 좋아요	2019-11-29	0
5	미리예약하고 기다림도 없이 좋아요	2019-11-29	0
2	자주다니는 병원 진료할때마다 접수/예약이 가능한병원이라고 떠서 설치하고 가입했는데, 접수만되고 예약은 안되네요~~ 정확한 정보로 광고했으면 좋겠네요	2019-11-29	1
5	대기몇명인지도 볼수있고 미리 예약진료도 되서 편한거같아요	2019-11-29	0
5	편해요~^^	2019-11-29	0
5	좋네요	2019-11-29	0
5	18개월 아기 어플로 접수하고 집에있다가 대기시간되어서 출발하니 너무좋네요	2019-11-29	0
5	예약하고 진료볼수 있어서 편하고 좋았어요!	2019-11-29	0
5	미리예약할수있어서편해요 아이데리고 힘들게 대기하지 않아도 되서 정말 좋아요~^^	2019-11-28	0
5	편하네요	2019-11-28	0
5	굿	2019-11-28	0
5	편해요ㅎ	2019-11-28	0
5	너무좋아용 진료부터 영유아검진.예방접종까지 알림서비스 만족합니다	2019-11-28	0
5	넘좋아요♡	2019-11-27	0
4	너무 편하고 좋아요.	2019-11-27	0
5	좋아요	2019-11-27	0
5	아이들 병원갈때 잘 이용하고 있어요. 덕분에 대기시간도 줄일 수 있어 너무 편해요.	2019-11-27	0
1	앱이안깔려요	2019-11-27	1
5	편리해요	2019-11-27	0
4	유용하게 쓰고있습니다~ 병원 방문 가능한 정확한 시간을 모를때 가면서 바로 접수가 가능하니 좋아요~ 그런데 오늘도 접수하고 가는중에 잘못 눌러서 접수 취소가 되어서 재접수 했는데 페널티 적용이 되었네요 ㅠㅠ 미방문이 아닌데 좀 속상해요....이런 경우는 페널티 취소 안되나요....ㅠㅠ	2019-11-27	0
5	정말 유용해요	2019-11-27	0
5	너무편하고 예약하고 바로가니 좋아요	2019-11-27	0
5	잘사용 하고있어요	2019-11-27	0
5	편하고 좋네요. 대신 영유아검진 문진표가 안들어가져요 ㅠㅠ	2019-11-27	0
5	좋아요	2019-11-27	0
1	sns로 로그인하기에서 마지막으로 로그인한 계정을 클릭해도 아무 반응이 없어 로그인을 못하고 있습니다. 이게 뭔가요...	2019-11-27	1
5	꼭필요한어플 눌러놓고시간맞춰가니 딱좋아요	2019-11-26	0
5	너무편하고좋네요	2019-11-26	0
5	너무도 바쁜 워킹맘 똑딱 덕에 시간 아껴요	2019-11-26	0
5	아기 병원 예방접종하러가는데 가기전에 미리 접수해서 갈수있어서 너무 좋고요! 영유아검진도 예약할수잇도라구요!! 그래서 예약해서 갈라구용~	2019-11-26	0
1	별로	2019-11-26	1
4	편함	2019-11-26	0
5	다른 기능은 잘 모르겠고 ㅎ 아이들 하교때 맞춰 예약하면 대기시간 없이 진료하고 학원시간도 늦지않게 보낼수있어서 좋더라구요	2019-11-26	0
4	좋으네요~	2019-11-26	0
4	편리해요	2019-11-26	0
4	예약을 미리하니 대기시간이 짧아져서 좋아요	2019-11-26	0
5	좋아요~^^	2019-11-25	0
5	좋아요	2019-11-25	0
5	미리 접수해 놓을 수 있어서 아주 편리하고 좋네요..	2019-11-25	0
4	그냥 편하고 병원찾기가 쉽네요.	2019-11-25	0
5	좋아요	2019-11-25	0
5	좋아요	2019-11-25	0
5	앱이 있으니 확실히 편해요.	2019-11-25	0
5	굿	2019-11-25	0
5	너무좋습니다 유용해요 워킹맘대기시간단축!	2019-11-25	0
5	가지않고 접수하니 편하네요	2019-11-25	0
5	아이들 소아과 방문시 정말 편리해요~	2019-11-25	0
4	아예 접종 안하고 넘어가는 것 등은 '접종안함' 같은 다른 선택지없나요? 무조건 접종,미접종만 있어서 보기에 불편해요!	2019-11-25	0
5	편해요.	2019-11-25	0
5	좋아요	2019-11-25	0
4	편해요~	2019-11-25	0
5	편리합니다!	2019-11-25	0
5	예약이 편하고 좋은기능들이 많네요~	2019-11-25	0
5	아기키우면서 아플때가 제일힘든데~이어플덕에 이젠 조금 편해졌어요~병원가서 기다리는시간도줄고 특히 시간맞춰가면 아이도 덜힘들어해서 정말좋아요~늘 감사합니다~^^	2019-11-25	0
5	의사선생님들 어찌피 기다리게 할꺼면 환자 불편하게 하지 마시고 똑딱에 가입해주셔요 너무 편하고 좋아요	2019-11-25	0
5	미리미리 예약하고 가면 아주좋아요	2019-11-25	0
4	편하고좋네요	2019-11-25	0
5	편해요	2019-11-24	0
5	예약도편하고좋아요	2019-11-24	0
5	오케	2019-11-24	0
5	병원접수 편하네요~~~ ^^	2019-11-24	0
5	편해요	2019-11-24	0
5	좋아요	2019-11-23	0
5	아기병원예약할때 좋아요^^	2019-11-23	0
5	너무좋은어플이에요 아가랑 대기기다리지않고 시간봐서 나갈수있어서 너무좋아요..	2019-11-23	0
5	강원도 놀러왔다 병원가는건데 똑딱어플 사용한다고 해서 얼른 가입하고 접수하고 가는 중이네요~ 미리 접수할수 있어서 좋아요	2019-11-23	0
5	좋아요	2019-11-23	0
5	병원 문 열기 전 부터 문 앞에서 기다리던 것을 앱을 통해 예약하니 훨씬 편해져 유용한 앱이라 생각 됩니다.	2019-11-23	0
4	너무 편하고 좋아요	2019-11-23	0
5	좋아요	2019-11-23	0
5	이런어플이 있는줄 몰랐네요 오늘처음 아이 소아과진료 기다리지않구 잘봤습니다♡	2019-11-23	0
1	약국 영업시간 제대로 표기하세요. 약이 급하게필요한데 문열려있다고 표시해놓고 헛걸음 하게 만드시네요	2019-11-22	1
5	대기자도 알수있고 집에서 예약하고 시간맞춰가니 좋아요 편리해요~~	2019-11-22	0
5	세상좋아졌네요	2019-11-22	0
5	대기환자가 많은지 미리 알수있어 좋아요	2019-11-22	0
5	좋아요	2019-11-22	0
5	좋아요^^	2019-11-22	0
5	좋아요 너무 편리해요	2019-11-22	0
5	정말좋아요♡	2019-11-22	0
5	최고	2019-11-22	0
5	최고이요	2019-11-21	0
5	편하고 잘 이용중이예요! 대기전호를 알수있는게 젤 좋아요	2019-11-21	0
5	좋아요 편안하고 빠르게이용하니 좋아요.	2019-11-21	0
5	어플때문에 애기돌보기 좋네요	2019-11-21	0
5	요즘엔 에러도 없고 좋아요.	2019-11-21	0
5	원하는 시간에 간편하게 예약할수 있어서 좋네요	2019-11-21	0
4	첨이용했는데예약하고가니15분만에진료봄.같이들어간엄마는 나보다훨뒷쪽이였고 아이런거구나하고느꼈는데.많은병원들이 이용했으면좋겠음	2019-11-21	0
5	편해요	2019-11-21	0
5	병원이용시 편하고 좋네요~!!!	2019-11-20	0
4	좋아요	2019-11-20	0
5	편해요	2019-11-20	0
5	넹^^ 좋아요	2019-11-20	0
5	편해요	2019-11-20	0
5	편리합니다.	2019-11-20	0
4	편하네요.	2019-11-19	0
5	편리하고 좋아요! 더많은 병원에서 쓸수있으면 좋겠어요	2019-11-19	0
5	접수 후 대기 순서까지 알려줘서 편해요	2019-11-19	0
5	편하게 예약가능해서 좋아용	2019-11-19	0
5	병원에서 기다리지않아서 좋아요..	2019-11-19	0
5	가서 대기안해도되고좋아요	2019-11-18	0
5	유용하게 이용하고 있어요^^ 좋습니다앙!	2019-11-18	0
5	너무편리해요!!	2019-11-18	0
5	너무 편하네요	2019-11-18	0
5	편리함	2019-11-18	0
5	삼형제 넘 편하게 병윈가네요	2019-11-18	0
5	미리 예약하고가니까 편하네요	2019-11-18	0
5	두 아이 병원 예약시 편하네요. 잘 쓰고 있어요!	2019-11-18	0
2	가족 추가를 하고 병원 다녀온 후 다음에 또 가려 할때 다시 가족 추가를 해여 하네요. ㅡㅜ 수정좀 해주세요	2019-11-17	1
4	많은 병원들이 이 앱을 사용하면 좋을것 같아요	2019-11-17	0
5	아기가 있어서 너무 잘 활용하고 있습니다	2019-11-17	0
5	접수 신청하고 대기인원 확인하고 병원에 가니 병원에서 주구장창 대기하지 않아도 돼서 너무 좋아요	2019-11-16	0
5	사용하니 대기시간 줄고 너무 좋았어요. 많은 병원에 적용되었으면 좋겠어요^^	2019-11-16	0
5	예약 접수가 편해서 좋네요 ㅋ	2019-11-16	0
5	세상 좋아졌네요 ㅎㅎ	2019-11-16	0
4	익숙해지면. 나쁘지 않아요	2019-11-16	0
5	굿	2019-11-16	0
5	굿 좋습니다	2019-11-16	0
5	애기병원도 미리예약하고 편히 너무좋아용♡	2019-11-16	0
5	좋아요	2019-11-16	0
5	편해요	2019-11-16	0
5	대기시간 짧아서 좋아요. 다른 병원도 얼른 많이 도입하면 좋겠네요	2019-11-16	0
5	사용하기 너무 편해서 좋습니다.	2019-11-15	0
5	좋아요~	2019-11-15	0
5	예약이 편리해서 좋아요 많은 병원들이 등록되면 좋겠어요	2019-11-15	0
4	병원에서 오래 대기않해도 되고 좋네요~ 근데 아기 소화가 첫진료후 두번째, 세번째 갔을때도 병원에서 첫진료라고뜬다는데~ 접수할때 제가 선택하는게 안보이던데 방법있나요?	2019-11-15	0
5	너무편해요	2019-11-15	0
5	편하고 좋아요	2019-11-15	0
5	편해요	2019-11-14	0
